persona,visit_id,visit_time,visit_description,place_id,url,title,domain,visit_count,interest,title_name
Mina,75711,2025-01-30 20:25:00,Other,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,6,Workholics,
Robert,26539,2025-01-30 20:32:00,Other,1137,https://drive.google.com/followup/google,Follow-up on Google,drive.google.com,52,Workholics,
Youssef,67242,2025-01-30 20:55:00,Other,1043,https://www.researchgate.net/,researchgate | find and share research access 130+ million publications and connect with 20+ million researchers. join for free and gain visibility by uploading your research.,www.researchgate.net,20,Students,
Youssef,20639,2025-01-30 21:05:00,Link Clicked,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,63,Students,
Robert,72179,2025-01-30 21:07:00,From Bookmark,1190,https://drive.google.com/followup/follow-up,Follow-up on Follow-up,drive.google.com,82,Workholics,
Jessica,91580,2025-01-30 21:13:00,From Bookmark,1066,https://www.nhs.uk/,"the nhs website - nhs find information and advice on health conditions, symptoms, healthy living, medicines and how to get help.",www.nhs.uk,76,Caregivers,
Mina,70490,2025-01-30 21:28:00,From Bookmark,1195,https://www.allrecipes.com/followup/follow-up,Follow-up on Follow-up,www.allrecipes.com,33,Caregivers,
Peter,84232,2025-01-30 21:35:00,Other,1138,https://www.fishingworld.com/followup/fishing,Follow-up on Fishing,www.fishingworld.com,11,Outdoor Explorer,
Theo,73660,2025-01-30 21:39:00,From Bookmark,1115,https://www.librarything.com/followup/librarything,Follow-up on librarything,www.librarything.com,89,Book Worm,
Jessica,67457,2025-01-30 21:40:00,From Bookmark,1128,https://www.nhs.uk/followup/the,Follow-up on the,www.nhs.uk,69,Caregivers,
Youssef,31897,2025-01-30 21:47:00,Link Clicked,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,34,Students,
Jessica,98795,2025-01-30 22:12:00,Other,1054,https://www.headspace.com/,"meditation and sleep made simple - headspace live a healthier, happier, more well-rested life in just a few minutes a day with the headspace app.",www.headspace.com,30,Wellness Professionals,
Robert,66138,2025-01-30 22:13:00,Other,1190,https://drive.google.com/followup/follow-up,Follow-up on Follow-up,drive.google.com,95,Workholics,
Jessica,48778,2025-01-30 22:21:00,From Bookmark,1162,https://www.headspace.com/followup/meditation,Follow-up on meditation,www.headspace.com,81,Wellness Professionals,
Mina,93902,2025-01-30 22:32:00,Other,1039,https://www.allrecipes.com/,"allrecipes | food, friends, and recipe inspiration find and share everyday cooking inspiration on allrecipes. discover recipes, cooks, videos, and how-tos based on the food you love.",www.allrecipes.com,28,Caregivers,
John,91641,2025-01-30 22:38:00,Link Clicked,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",www.goodreads.com,37,Book Worm,
Peter,48640,2025-01-30 22:48:00,Other,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,22,Workholics,
Mina,56830,2025-01-30 22:55:00,Link Clicked,1171,https://www.rome2rio.com/,Rome2Rio – Discover How to Get Anywhere,www.rome2rio.com,54,Vacation/Trip Planner,
Theo,88187,2025-01-30 23:08:00,Other,1078,https://www.audible.com/,"audible.com | try audible free today try audible free for 30 days! start listening to best-selling audiobooks, exclusive originals, and free podcasts with the audible app.",www.audible.com,16,Book Worm,
Mina,64337,2025-01-30 23:08:00,From Bookmark,1172,https://www.rome2rio.com/followup/rome2rio,Follow-up on Rome2Rio,www.rome2rio.com,72,Vacation/Trip Planner,
Peter,79735,2025-01-30 23:11:00,Other,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,56,Workholics,
Robert,72471,2025-01-30 23:21:00,Typed in Address Bar,1065,https://www.lonelyplanet.com/,Lonely Planet – Travel Guides & Inspiration,www.lonelyplanet.com,98,Vacation/Trip Planner,
Robert,83645,2025-01-30 23:31:00,From Bookmark,1121,https://www.fodors.com/,Fodor's Travel – Expert Trip Planning and Travel Guides,www.fodors.com,50,Vacation/Trip Planner,
John,71862,2025-01-30 23:40:00,From Bookmark,1093,https://www.khanacademy.org/followup/khan,Follow-up on khan,www.khanacademy.org,85,Students,
Robert,23103,2025-01-30 23:55:00,Link Clicked,1164,https://www.lonelyplanet.com/followup/lonely,Follow-up on Lonely,www.lonelyplanet.com,31,Vacation/Trip Planner,
Mina,22033,2025-01-30 23:57:00,Link Clicked,1048,https://www.allrecipes.com/followup/allrecipes,Follow-up on allrecipes,www.allrecipes.com,23,Caregivers,
Youssef,82729,2025-01-30 23:58:00,Typed in Address Bar,1090,https://www.youtube.com/followup/follow-up,Follow-up on Follow-up,www.youtube.com,48,Students,
John,40904,2025-01-31 00:03:00,Other,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,35,Students,
John,45968,2025-01-31 00:10:00,Other,1095,https://www.khanacademy.org/followup/follow-up,Follow-up on Follow-up,www.khanacademy.org,28,Students,
Peter,65190,2025-01-31 00:15:00,Link Clicked,1020,https://drive.google.com/,Google Drive: Sign-in,drive.google.com,4,Workholics,
Jessica,28513,2025-01-31 00:22:00,Link Clicked,1033,https://mealplanner.example.com/,Meal Planner – Plan Healthy Meals and Recipes for Your Family,mealplanner.example.com,40,Caregivers,
Peter,90027,2025-01-31 00:24:00,Other,1035,https://zoom.us/followup/video,Follow-up on video,zoom.us,25,Workholics,
Jessica,28422,2025-01-31 00:27:00,Other,1087,https://www.cdc.gov/,"centers for disease control and prevention as the nation’s health protection agency, cdc saves lives and protects people from health, safety, and security threats.",www.cdc.gov,55,Caregivers,
Robert,40558,2025-01-31 00:35:00,From Bookmark,1051,https://www.notion.so/,The AI workspace that works for you. | Notion,www.notion.so,62,Workholics,
Peter,56896,2025-01-31 00:36:00,Other,1137,https://drive.google.com/followup/google,Follow-up on Google,drive.google.com,31,Workholics,
Anna,13028,2025-01-31 00:40:00,Other,1046,https://mail.google.com/followup/follow-up,Follow-up on Follow-up,mail.google.com,57,Workholics,
Jessica,39065,2025-01-31 00:41:00,Typed in Address Bar,1054,https://www.headspace.com/,"meditation and sleep made simple - headspace live a healthier, happier, more well-rested life in just a few minutes a day with the headspace app.",www.headspace.com,49,Wellness Professionals,
Mina,73810,2025-01-31 00:41:00,Link Clicked,1187,https://www.rome2rio.com/followup/follow-up,Follow-up on Follow-up,www.rome2rio.com,66,Vacation/Trip Planner,
Theo,54917,2025-01-31 00:42:00,Typed in Address Bar,1060,https://www.gutenberg.org/,Free eBooks | Project Gutenberg,www.gutenberg.org,80,Book Worm,
Peter,58048,2025-01-31 00:48:00,Link Clicked,1085,https://zoom.us/followup/follow-up,Follow-up on Follow-up,zoom.us,7,Workholics,
Jessica,46059,2025-01-31 00:54:00,From Bookmark,1033,https://mealplanner.example.com/,Meal Planner – Plan Healthy Meals and Recipes for Your Family,mealplanner.example.com,4,Caregivers,
Jessica,23513,2025-01-31 00:55:00,Typed in Address Bar,1066,https://www.nhs.uk/,"the nhs website - nhs find information and advice on health conditions, symptoms, healthy living, medicines and how to get help.",www.nhs.uk,28,Caregivers,
Robert,25709,2025-01-31 00:59:00,Link Clicked,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,79,Workholics,
Jessica,74430,2025-01-31 01:17:00,Typed in Address Bar,1105,https://schoolportal.edu/login,"School Portal – Student Grades, Attendance & Communication",schoolportal.edu,73,Caregivers,
Jessica,43876,2025-01-31 01:23:00,Other,1053,https://www.babycenter.com/,BabyCenter | The Most Accurate & Trustworthy Pregnancy & Parenting Information | BabyCenter,www.babycenter.com,83,Caregivers,
Mina,16275,2025-01-31 01:30:00,From Bookmark,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,67,Workholics,
Peter,65387,2025-01-31 01:39:00,Typed in Address Bar,1085,https://zoom.us/followup/follow-up,Follow-up on Follow-up,zoom.us,55,Workholics,
Youssef,55532,2025-01-31 01:42:00,From Bookmark,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,85,Students,
John,39919,2025-01-31 02:14:00,Link Clicked,1017,https://www.academia.edu/,"Academia.edu - Find Research Papers, Topics, Researchers",www.academia.edu,75,Students,
Robert,57315,2025-01-31 02:22:00,Link Clicked,1121,https://www.fodors.com/,Fodor's Travel – Expert Trip Planning and Travel Guides,www.fodors.com,77,Vacation/Trip Planner,
Peter,62857,2025-01-31 02:22:00,Link Clicked,1094,https://www.fishingworld.com/,Fishing World - Discover the World of Fishing,www.fishingworld.com,38,Outdoor Explorer,
Theo,55499,2025-01-31 02:22:00,Link Clicked,1123,https://www.librarything.com/followup/follow-up,Follow-up on Follow-up,www.librarything.com,15,Book Worm,
Mina,70988,2025-01-31 02:40:00,Typed in Address Bar,1109,https://www.kayak.com/,"Search Flights, Hotels & Rental Cars | KAYAK",www.kayak.com,90,Vacation/Trip Planner,
Robert,99134,2025-01-31 02:41:00,From Bookmark,1044,https://mail.google.com/followup/gmail,Follow-up on Gmail,mail.google.com,36,Workholics,
John,47959,2025-01-31 02:46:00,From Bookmark,1095,https://www.khanacademy.org/followup/follow-up,Follow-up on Follow-up,www.khanacademy.org,99,Students,
Peter,99469,2025-01-31 02:50:00,From Bookmark,1085,https://zoom.us/followup/follow-up,Follow-up on Follow-up,zoom.us,16,Workholics,
Anna,18675,2025-01-31 02:55:00,Link Clicked,1046,https://mail.google.com/followup/follow-up,Follow-up on Follow-up,mail.google.com,96,Workholics,
Robert,82237,2025-01-31 02:55:00,From Bookmark,1044,https://mail.google.com/followup/gmail,Follow-up on Gmail,mail.google.com,46,Workholics,
Peter,21009,2025-01-31 03:24:00,Link Clicked,1032,https://github.com/,"github: where the world builds software · github github is where over 83 million developers shape the future of software, together. contribute to the open source community, manage your git repositories, review code like a pro, track bugs and features, power your ci/cd and devops workflows, and secure code before you commit it.",github.com,98,Workholics,
Jessica,35127,2025-01-31 03:25:00,Other,1023,https://www.simplyrecipes.com/,"simply recipes - less stress. more joy simply recipes is here to help you cook delicious meals with less stress and more joy. we offer recipes and cooking advice for home cooks, by home cooks. helping create “kitchen wins” is what we’re all about.",www.simplyrecipes.com,3,Caregivers,
Robert,45242,2025-01-31 03:30:00,Link Clicked,1129,https://www.booking.com/,"booking.com | official site | the best hotels, flights, car rentals & accommodations  explore the world with booking.com. big savings on homes, hotels, flights, car rentals, taxis, and attractions – build your perfect trip on any budget.",www.booking.com,88,Vacation/Trip Planner,
John,92456,2025-01-31 03:32:00,Typed in Address Bar,1027,https://www.academia.edu/followup/academia.edu,Follow-up on Academia.edu,www.academia.edu,4,Students,
Anna,36439,2025-01-31 04:00:00,Link Clicked,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,9,Workholics,
Youssef,71585,2025-01-31 04:06:00,Typed in Address Bar,1031,https://scholar.google.com/followup/google,Follow-up on Google,scholar.google.com,78,Students,
Youssef,92909,2025-01-31 04:18:00,Typed in Address Bar,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,58,Students,
Youssef,78705,2025-01-31 04:28:00,Link Clicked,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,34,Students,
John,23566,2025-01-31 04:29:00,Other,1027,https://www.academia.edu/followup/academia.edu,Follow-up on Academia.edu,www.academia.edu,8,Students,
Anna,36294,2025-01-31 04:36:00,Typed in Address Bar,1035,https://zoom.us/followup/video,Follow-up on video,zoom.us,62,Workholics,
Anna,88386,2025-01-31 04:37:00,Other,1085,https://zoom.us/followup/follow-up,Follow-up on Follow-up,zoom.us,32,Workholics,
John,31646,2025-01-31 04:40:00,Typed in Address Bar,1091,https://www.comixology.com/,    kindle comics,www.comixology.com,7,Entertainment Connoisseur,
Youssef,12063,2025-01-31 04:56:00,Other,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,47,Students,
Mina,24169,2025-01-31 04:58:00,From Bookmark,1032,https://github.com/,"github: where the world builds software · github github is where over 83 million developers shape the future of software, together. contribute to the open source community, manage your git repositories, review code like a pro, track bugs and features, power your ci/cd and devops workflows, and secure code before you commit it.",github.com,5,Workholics,
John,18003,2025-01-31 05:00:00,From Bookmark,1135,https://letterboxd.com/,"letterboxd • social film discovery. letterboxd is a social platform for sharing your taste in film. use it as a diary to record your opinion about films as you watch them, or just to keep track of films you’ve seen in the past. rate, review and tag films as you add them. find and follow your friends to see what they’re enjoying. keep a watchlist of films you’d like to see, and create lists/collections on any topic.",letterboxd.com,65,Entertainment Connoisseur,
